fid,id,left,top,right,bottom
2454,56801,779861.0548063321,5827817.973052206,779911.0548063321,5827867.973052206
2455,56802,779861.0548063321,5827767.973052206,779911.0548063321,5827817.973052206
2456,56803,779861.0548063321,5827717.973052206,779911.0548063321,5827767.973052206
2457,56804,779861.0548063321,5827667.973052206,779911.0548063321,5827717.973052206
2458,56805,779861.0548063321,5827617.973052206,779911.0548063321,5827667.973052206
2459,56806,779861.0548063321,5827567.973052206,779911.0548063321,5827617.973052206
2460,56807,779861.0548063321,5827517.973052206,779911.0548063321,5827567.973052206
2461,56808,779861.0548063321,5827467.973052206,779911.0548063321,5827517.973052206
2462,56809,779861.0548063321,5827417.973052206,779911.0548063321,5827467.973052206
2463,56810,779861.0548063321,5827367.973052206,779911.0548063321,5827417.973052206
2464,56811,779861.0548063321,5827317.973052206,779911.0548063321,5827367.973052206
2465,56812,779861.0548063321,5827267.973052206,779911.0548063321,5827317.973052206
2466,56813,779861.0548063321,5827217.973052206,779911.0548063321,5827267.973052206
2467,56814,779861.0548063321,5827167.973052206,779911.0548063321,5827217.973052206
2468,56815,779861.0548063321,5827117.973052206,779911.0548063321,5827167.973052206
2469,56816,779861.0548063321,5827067.973052206,779911.0548063321,5827117.973052206
2470,56817,779861.0548063321,5827017.973052206,779911.0548063321,5827067.973052206
2471,56818,779861.0548063321,5826967.973052206,779911.0548063321,5827017.973052206
2472,56819,779861.0548063321,5826917.973052206,779911.0548063321,5826967.973052206
2473,56820,779861.0548063321,5826867.973052206,779911.0548063321,5826917.973052206
2474,56821,779861.0548063321,5826817.973052206,779911.0548063321,5826867.973052206
2475,56822,779861.0548063321,5826767.973052206,779911.0548063321,5826817.973052206
2476,56823,779861.0548063321,5826717.973052206,779911.0548063321,5826767.973052206
2477,56824,779861.0548063321,5826667.973052206,779911.0548063321,5826717.973052206
2478,56825,779861.0548063321,5826617.973052206,779911.0548063321,5826667.973052206
2479,56914,779861.0548063321,5822167.973052206,779911.0548063321,5822217.973052206
2480,56915,779861.0548063321,5822117.973052206,779911.0548063321,5822167.973052206
2481,56916,779861.0548063321,5822067.973052206,779911.0548063321,5822117.973052206
2482,56917,779861.0548063321,5822017.973052206,779911.0548063321,5822067.973052206
2483,56918,779861.0548063321,5821967.973052206,779911.0548063321,5822017.973052206
2484,56919,779861.0548063321,5821917.973052206,779911.0548063321,5821967.973052206
2485,56920,779861.0548063321,5821867.973052206,779911.0548063321,5821917.973052206
2486,56921,779861.0548063321,5821817.973052206,779911.0548063321,5821867.973052206
2487,56922,779861.0548063321,5821767.973052206,779911.0548063321,5821817.973052206
2488,56923,779861.0548063321,5821717.973052206,779911.0548063321,5821767.973052206
2489,56924,779861.0548063321,5821667.973052206,779911.0548063321,5821717.973052206
2490,56925,779861.0548063321,5821617.973052206,779911.0548063321,5821667.973052206
2491,56926,779861.0548063321,5821567.973052206,779911.0548063321,5821617.973052206
2492,56927,779861.0548063321,5821517.973052206,779911.0548063321,5821567.973052206
2493,56928,779861.0548063321,5821467.973052206,779911.0548063321,5821517.973052206
2494,56929,779861.0548063321,5821417.973052206,779911.0548063321,5821467.973052206
2495,56930,779861.0548063321,5821367.973052206,779911.0548063321,5821417.973052206
2496,56931,779861.0548063321,5821317.973052206,779911.0548063321,5821367.973052206
2497,56932,779861.0548063321,5821267.973052206,779911.0548063321,5821317.973052206
2498,56933,779861.0548063321,5821217.973052206,779911.0548063321,5821267.973052206
2499,56934,779861.0548063321,5821167.973052206,779911.0548063321,5821217.973052206
2500,56935,779861.0548063321,5821117.973052206,779911.0548063321,5821167.973052206
2501,56936,779861.0548063321,5821067.973052206,779911.0548063321,5821117.973052206
2502,56937,779861.0548063321,5821017.973052206,779911.0548063321,5821067.973052206
2503,56938,779861.0548063321,5820967.973052206,779911.0548063321,5821017.973052206
2504,56939,779861.0548063321,5820917.973052206,779911.0548063321,5820967.973052206
2505,56940,779861.0548063321,5820867.973052206,779911.0548063321,5820917.973052206
2506,56941,779861.0548063321,5820817.973052206,779911.0548063321,5820867.973052206
2507,56942,779861.0548063321,5820767.973052206,779911.0548063321,5820817.973052206
2508,56943,779861.0548063321,5820717.973052206,779911.0548063321,5820767.973052206
2509,56944,779861.0548063321,5820667.973052206,779911.0548063321,5820717.973052206
2510,56945,779861.0548063321,5820617.973052206,779911.0548063321,5820667.973052206
2511,56946,779861.0548063321,5820567.973052206,779911.0548063321,5820617.973052206
2512,56947,779861.0548063321,5820517.973052206,779911.0548063321,5820567.973052206
2513,56948,779861.0548063321,5820467.973052206,779911.0548063321,5820517.973052206
2514,56949,779861.0548063321,5820417.973052206,779911.0548063321,5820467.973052206
2515,56950,779861.0548063321,5820367.973052206,779911.0548063321,5820417.973052206
2516,56951,779861.0548063321,5820317.973052206,779911.0548063321,5820367.973052206
2517,56952,779861.0548063321,5820267.973052206,779911.0548063321,5820317.973052206
2518,56953,779861.0548063321,5820217.973052206,779911.0548063321,5820267.973052206
2519,56954,779861.0548063321,5820167.973052206,779911.0548063321,5820217.973052206
2520,56955,779861.0548063321,5820117.973052206,779911.0548063321,5820167.973052206
2521,56956,779861.0548063321,5820067.973052206,779911.0548063321,5820117.973052206
2522,56957,779861.0548063321,5820017.973052206,779911.0548063321,5820067.973052206
2523,56958,779861.0548063321,5819967.973052206,779911.0548063321,5820017.973052206
2524,56959,779861.0548063321,5819917.973052206,779911.0548063321,5819967.973052206
2525,56960,779861.0548063321,5819867.973052206,779911.0548063321,5819917.973052206
2526,56961,779861.0548063321,5819817.973052206,779911.0548063321,5819867.973052206
2527,56962,779861.0548063321,5819767.973052206,779911.0548063321,5819817.973052206
2528,56963,779861.0548063321,5819717.973052206,779911.0548063321,5819767.973052206
2529,56964,779861.0548063321,5819667.973052206,779911.0548063321,5819717.973052206
2530,56965,779861.0548063321,5819617.973052206,779911.0548063321,5819667.973052206
2531,56966,779861.0548063321,5819567.973052206,779911.0548063321,5819617.973052206
2532,56967,779861.0548063321,5819517.973052206,779911.0548063321,5819567.973052206
2533,56968,779861.0548063321,5819467.973052206,779911.0548063321,5819517.973052206
2534,56969,779861.0548063321,5819417.973052206,779911.0548063321,5819467.973052206
2535,56970,779861.0548063321,5819367.973052206,779911.0548063321,5819417.973052206
2536,56971,779861.0548063321,5819317.973052206,779911.0548063321,5819367.973052206
2537,56972,779861.0548063321,5819267.973052206,779911.0548063321,5819317.973052206
2538,56973,779861.0548063321,5819217.973052206,779911.0548063321,5819267.973052206
2539,56974,779861.0548063321,5819167.973052206,779911.0548063321,5819217.973052206
2540,56975,779861.0548063321,5819117.973052206,779911.0548063321,5819167.973052206
2541,56976,779861.0548063321,5819067.973052206,779911.0548063321,5819117.973052206
2542,56977,779861.0548063321,5819017.973052206,779911.0548063321,5819067.973052206
2543,56978,779861.0548063321,5818967.973052206,779911.0548063321,5819017.973052206
2544,56979,779861.0548063321,5818917.973052206,779911.0548063321,5818967.973052206
2545,56980,779861.0548063321,5818867.973052206,779911.0548063321,5818917.973052206
2546,56981,779861.0548063321,5818817.973052206,779911.0548063321,5818867.973052206
2547,56982,779861.0548063321,5818767.973052206,779911.0548063321,5818817.973052206
2548,56983,779861.0548063321,5818717.973052206,779911.0548063321,5818767.973052206
2549,56984,779861.0548063321,5818667.973052206,779911.0548063321,5818717.973052206
2550,56985,779861.0548063321,5818617.973052206,779911.0548063321,5818667.973052206
2551,56986,779861.0548063321,5818567.973052206,779911.0548063321,5818617.973052206
2552,56987,779861.0548063321,5818517.973052206,779911.0548063321,5818567.973052206
2553,56988,779861.0548063321,5818467.973052206,779911.0548063321,5818517.973052206
2554,57007,779861.0548063321,5817517.973052206,779911.0548063321,5817567.973052206
2555,57008,779861.0548063321,5817467.973052206,779911.0548063321,5817517.973052206
2556,57009,779861.0548063321,5817417.973052206,779911.0548063321,5817467.973052206
2557,57010,779861.0548063321,5817367.973052206,779911.0548063321,5817417.973052206
2558,57011,779861.0548063321,5817317.973052206,779911.0548063321,5817367.973052206
2559,57012,779861.0548063321,5817267.973052206,779911.0548063321,5817317.973052206
2560,57013,779861.0548063321,5817217.973052206,779911.0548063321,5817267.973052206
2561,57014,779861.0548063321,5817167.973052206,779911.0548063321,5817217.973052206
2562,57015,779861.0548063321,5817117.973052206,779911.0548063321,5817167.973052206
2563,57016,779861.0548063321,5817067.973052206,779911.0548063321,5817117.973052206
2564,57017,779861.0548063321,5817017.973052206,779911.0548063321,5817067.973052206
2565,57018,779861.0548063321,5816967.973052206,779911.0548063321,5817017.973052206
2566,57019,779861.0548063321,5816917.973052206,779911.0548063321,5816967.973052206
2567,57020,779861.0548063321,5816867.973052206,779911.0548063321,5816917.973052206
2568,57021,779861.0548063321,5816817.973052206,779911.0548063321,5816867.973052206
2569,57022,779861.0548063321,5816767.973052206,779911.0548063321,5816817.973052206
2570,57023,779861.0548063321,5816717.973052206,779911.0548063321,5816767.973052206
2571,57024,779861.0548063321,5816667.973052206,779911.0548063321,5816717.973052206
2572,57025,779861.0548063321,5816617.973052206,779911.0548063321,5816667.973052206
2573,57026,779861.0548063321,5816567.973052206,779911.0548063321,5816617.973052206
2574,57027,779861.0548063321,5816517.973052206,779911.0548063321,5816567.973052206
2575,57028,779861.0548063321,5816467.973052206,779911.0548063321,5816517.973052206
2576,57029,779861.0548063321,5816417.973052206,779911.0548063321,5816467.973052206
2577,57030,779861.0548063321,5816367.973052206,779911.0548063321,5816417.973052206
2578,57031,779861.0548063321,5816317.973052206,779911.0548063321,5816367.973052206
2579,57032,779861.0548063321,5816267.973052206,779911.0548063321,5816317.973052206
2580,57033,779861.0548063321,5816217.973052206,779911.0548063321,5816267.973052206
2581,57034,779861.0548063321,5816167.973052206,779911.0548063321,5816217.973052206
2582,57035,779861.0548063321,5816117.973052206,779911.0548063321,5816167.973052206
2583,57036,779861.0548063321,5816067.973052206,779911.0548063321,5816117.973052206
2584,57037,779861.0548063321,5816017.973052206,779911.0548063321,5816067.973052206
2585,57038,779861.0548063321,5815967.973052206,779911.0548063321,5816017.973052206
2586,57039,779861.0548063321,5815917.973052206,779911.0548063321,5815967.973052206
2587,57040,779861.0548063321,5815867.973052206,779911.0548063321,5815917.973052206
2588,57041,779861.0548063321,5815817.973052206,779911.0548063321,5815867.973052206
2589,57042,779861.0548063321,5815767.973052206,779911.0548063321,5815817.973052206
2590,57043,779861.0548063321,5815717.973052206,779911.0548063321,5815767.973052206
2591,57044,779861.0548063321,5815667.973052206,779911.0548063321,5815717.973052206
2592,57045,779861.0548063321,5815617.973052206,779911.0548063321,5815667.973052206
2593,57046,779861.0548063321,5815567.973052206,779911.0548063321,5815617.973052206
2594,57047,779861.0548063321,5815517.973052206,779911.0548063321,5815567.973052206
2595,57048,779861.0548063321,5815467.973052206,779911.0548063321,5815517.973052206
2596,57049,779861.0548063321,5815417.973052206,779911.0548063321,5815467.973052206
2597,57050,779861.0548063321,5815367.973052206,779911.0548063321,5815417.973052206
2598,57051,779861.0548063321,5815317.973052206,779911.0548063321,5815367.973052206
2599,57052,779861.0548063321,5815267.973052206,779911.0548063321,5815317.973052206
2600,57053,779861.0548063321,5815217.973052206,779911.0548063321,5815267.973052206
2601,57054,779861.0548063321,5815167.973052206,779911.0548063321,5815217.973052206
2602,57055,779861.0548063321,5815117.973052206,779911.0548063321,5815167.973052206
2603,57056,779861.0548063321,5815067.973052206,779911.0548063321,5815117.973052206
2604,57057,779861.0548063321,5815017.973052206,779911.0548063321,5815067.973052206
2605,57058,779861.0548063321,5814967.973052206,779911.0548063321,5815017.973052206
2606,57059,779861.0548063321,5814917.973052206,779911.0548063321,5814967.973052206
2607,57060,779861.0548063321,5814867.973052206,779911.0548063321,5814917.973052206
2608,57061,779861.0548063321,5814817.973052206,779911.0548063321,5814867.973052206
2609,57062,779861.0548063321,5814767.973052206,779911.0548063321,5814817.973052206
2610,57063,779861.0548063321,5814717.973052206,779911.0548063321,5814767.973052206
2611,57064,779861.0548063321,5814667.973052206,779911.0548063321,5814717.973052206
2612,57065,779861.0548063321,5814617.973052206,779911.0548063321,5814667.973052206
2613,57066,779861.0548063321,5814567.973052206,779911.0548063321,5814617.973052206
2614,57067,779861.0548063321,5814517.973052206,779911.0548063321,5814567.973052206
2615,57068,779861.0548063321,5814467.973052206,779911.0548063321,5814517.973052206
2616,57069,779861.0548063321,5814417.973052206,779911.0548063321,5814467.973052206
2617,57070,779861.0548063321,5814367.973052206,779911.0548063321,5814417.973052206
2618,57071,779861.0548063321,5814317.973052206,779911.0548063321,5814367.973052206
2619,57072,779861.0548063321,5814267.973052206,779911.0548063321,5814317.973052206
2620,57073,779861.0548063321,5814217.973052206,779911.0548063321,5814267.973052206
2621,57074,779861.0548063321,5814167.973052206,779911.0548063321,5814217.973052206
